Line,XCo_m,YCo_m
9270,789039.56,1948319.761
9270,789039.66,1948325.9
9270,789039.775,1948332.024
9270,789039.89,1948338.148
9270,789040.005,1948344.272
9270,789040.12,1948350.396
9270,789040.235,1948356.52
9270,789040.35,1948362.644
9270,789040.465,1948368.768
9270,789040.58,1948374.892
9270,789040.695,1948381.016
9270,789040.81,1948387.14
9270,789040.91,1948393.248
9270,789041.01,1948399.356
9270,789041.11,1948405.464
9270,789041.21,1948411.572
9270,789041.31,1948417.68
9270,789041.41,1948423.788
9270,789041.51,1948429.896
9270,789041.61,1948436.004
9270,789041.71,1948442.112
9270,789041.81,1948448.22
9270,789041.877,1948454.319
9270,789041.944,1948460.418
9270,789042.011,1948466.517
9270,789042.078,1948472.616
9270,789042.145,1948478.715
9270,789042.212,1948484.814
9270,789042.279,1948490.913
9270,789042.346,1948497.012
9270,789042.413,1948503.111
9270,789042.48,1948509.21
9270,789042.487,1948515.307
9270,789042.494,1948521.404
9270,789042.501,1948527.501
9270,789042.508,1948533.598
9270,789042.515,1948539.695
9270,789042.522,1948545.792
9270,789042.529,1948551.889
9270,789042.536,1948557.986
9270,789042.543,1948564.083
9270,789042.55,1948570.18
9270,789042.506,1948576.289
9270,789042.462,1948582.398
9270,789042.418,1948588.507
9270,789042.374,1948594.616
9270,789042.33,1948600.725
9270,789042.286,1948606.834
9270,789042.242,1948612.943
9270,789042.198,1948619.052
9270,789042.154,1948625.161
9270,789042.11,1948631.27
9270,789042.028,1948637.399
9270,789041.946,1948643.528
9270,789041.864,1948649.657
9270,789041.782,1948655.786
9270,789041.7,1948661.915
9270,789041.618,1948668.044
9270,789041.536,1948674.173
9270,789041.454,1948680.302
9270,789041.372,1948686.431
9270,789041.29,1948692.56
9270,789041.176,1948698.719
9270,789041.062,1948704.878
9270,789040.948,1948711.037
9270,789040.834,1948717.196
9270,789040.72,1948723.355
9270,789040.606,1948729.514
9270,789040.492,1948735.673
9270,789040.378,1948741.832
9270,789040.264,1948747.991
9270,789040.15,1948754.15
9270,789040.021,1948760.34
9270,789039.892,1948766.53
9270,789039.763,1948772.72
9270,789039.634,1948778.91
9270,789039.505,1948785.1
9270,789039.376,1948791.29
9270,789039.247,1948797.48
9270,789039.118,1948803.67
9270,789038.989,1948809.86
9270,789038.86,1948816.05
9270,789038.714,1948822.267
9270,789038.568,1948828.484
9270,789038.422,1948834.701
9270,789038.276,1948840.918
9270,789038.13,1948847.135
9270,789037.984,1948853.352
9270,789037.838,1948859.569
9270,789037.692,1948865.786
9270,789037.546,1948872.003
9270,789037.4,1948878.22
9270,789037.234,1948884.455
9270,789037.068,1948890.69
9270,789036.902,1948896.925
9270,789036.736,1948903.16
9270,789036.57,1948909.395
9270,789036.404,1948915.63
9270,789036.238,1948921.865
9270,789036.072,1948928.1
9270,789035.906,1948934.335
9270,789035.74,1948940.57
9270,789035.555,1948946.812
9270,789035.37,1948953.054
9270,789035.185,1948959.296
9270,789035,1948965.538
9270,789034.815,1948971.78
9270,789034.63,1948978.022
9270,789034.445,1948984.264
9270,789034.26,1948990.506
9270,789034.075,1948996.748
9270,789033.89,1949002.99
9270,789033.717,1949009.23
9270,789033.544,1949015.47
9270,789033.371,1949021.71
9270,789033.198,1949027.95
9270,789033.025,1949034.19
9270,789032.852,1949040.43
9270,789032.679,1949046.67
9270,789032.506,1949052.91
9270,789032.333,1949059.15
9270,789032.16,1949065.39
9270,789031.969,1949071.61
9270,789031.778,1949077.83
9270,789031.587,1949084.05
9270,789031.396,1949090.27
9270,789031.205,1949096.49
9270,789031.014,1949102.71
9270,789030.823,1949108.93
9270,789030.632,1949115.15
9270,789030.441,1949121.37
9270,789030.25,1949127.59
9270,789030.073,1949133.795
9270,789029.896,1949140
9270,789029.719,1949146.205
9270,789029.542,1949152.41
9270,789029.365,1949158.615
9270,789029.188,1949164.82
9270,789029.011,1949171.025
9270,789028.834,1949177.23
9270,789028.657,1949183.435
9270,789028.48,1949189.64
9270,789028.36,1949195.826
9270,789028.24,1949202.012
9270,789028.12,1949208.198
9270,789028,1949214.384
9270,789027.88,1949220.57
9270,789027.76,1949226.756
9270,789027.64,1949232.942
9270,789027.52,1949239.128
9270,789027.4,1949245.314
9270,789027.28,1949251.5
9270,789027.242,1949257.667
9270,789027.204,1949263.834
9270,789027.166,1949270.001
9270,789027.128,1949276.168
9270,789027.09,1949282.335
9270,789027.052,1949288.502
9270,789027.014,1949294.669
9270,789026.976,1949300.836
9270,789026.938,1949307.003
9270,789026.9,1949313.17
9270,789026.931,1949319.321
9270,789026.962,1949325.472
9270,789026.993,1949331.623
9270,789027.024,1949337.774
9270,789027.055,1949343.925
9270,789027.086,1949350.076
9270,789027.117,1949356.227
9270,789027.148,1949362.378
9270,789027.179,1949368.529
9270,789027.21,1949374.68
9270,789027.304,1949380.816
9270,789027.398,1949386.952
9270,789027.492,1949393.088
9270,789027.586,1949399.224
9270,789027.68,1949405.36
9270,789027.774,1949411.496
9270,789027.868,1949417.632
9270,789027.962,1949423.768
9270,789028.056,1949429.904
9270,789028.15,1949436.04
9270,789028.277,1949442.171
9270,789028.404,1949448.302
9270,789028.531,1949454.433
9270,789028.658,1949460.564
9270,789028.785,1949466.695
9270,789028.912,1949472.826
9270,789029.039,1949478.957
9270,789029.166,1949485.088
9270,789029.293,1949491.219
9270,789029.42,1949497.35
9270,789029.542,1949503.485
9270,789029.664,1949509.62
9270,789029.786,1949515.755
9270,789029.908,1949521.89
9270,789030.03,1949528.025
9270,789030.152,1949534.16
9270,789030.274,1949540.295
9270,789030.396,1949546.43
9270,789030.518,1949552.565
9270,789030.64,1949558.7
9270,789030.736,1949564.843
9270,789030.832,1949570.986
9270,789030.928,1949577.129
9270,789031.024,1949583.272
9270,789031.12,1949589.415
9270,789031.216,1949595.558
9270,789031.312,1949601.701
9270,789031.408,1949607.844
9270,789031.504,1949613.987
9270,789031.6,1949620.13
9270,789031.672,1949626.278
9270,789031.744,1949632.426
9270,789031.816,1949638.574
9270,789031.888,1949644.722
9270,789031.96,1949650.87
9270,789032.032,1949657.018
9270,789032.104,1949663.166
9270,789032.176,1949669.314
9270,789032.248,1949675.462
9270,789032.32,1949681.61
9270,789032.354,1949687.755
9270,789032.388,1949693.9
9270,789032.422,1949700.045
9270,789032.456,1949706.19
9270,789032.49,1949712.335
9270,789032.524,1949718.48
9270,789032.558,1949724.625
9270,789032.592,1949730.77
9270,789032.626,1949736.915
9270,789032.66,1949743.06
9270,789032.657,1949749.194
9270,789032.654,1949755.328
9270,789032.651,1949761.462
9270,789032.648,1949767.596
9270,789032.645,1949773.73
9270,789032.642,1949779.864
9270,789032.639,1949785.998
9270,789032.636,1949792.132
9270,789032.633,1949798.266
9270,789032.63,1949804.4
9270,789032.568,1949810.516
9270,789032.506,1949816.632
9270,789032.444,1949822.748
9270,789032.382,1949828.864
9270,789032.32,1949834.98
9270,789032.258,1949841.096
9270,789032.196,1949847.212
9270,789032.134,1949853.328
9270,789032.072,1949859.444
9270,789032.01,1949865.56
9270,789031.852,1949871.65
9270,789031.694,1949877.74
9270,789031.536,1949883.83
9270,789031.378,1949889.92
9270,789031.22,1949896.01
9270,789031.062,1949902.1
9270,789030.904,1949908.19
9270,789030.746,1949914.28
9270,789030.588,1949920.37
9270,789030.43,1949926.46
9270,789030.186,1949932.527
9270,789029.942,1949938.594
9270,789029.698,1949944.661
9270,789029.454,1949950.728
9270,789029.21,1949956.795
9270,789028.966,1949962.862
9270,789028.722,1949968.929
9270,789028.478,1949974.996
9270,789028.234,1949981.063
9270,789027.99,1949987.13
9270,789027.71,1949993.185
9270,789027.43,1949999.24
9270,789027.15,1950005.295
9270,789026.87,1950011.35
9270,789026.59,1950017.405
9270,789026.31,1950023.46
9270,789026.03,1950029.515
9270,789025.75,1950035.57
9270,789025.47,1950041.625
9270,789025.19,1950047.68
9270,789024.895,1950053.732
9270,789024.6,1950059.784
9270,789024.305,1950065.836
9270,789024.01,1950071.888
9270,789023.715,1950077.94
9270,789023.42,1950083.992
9270,789023.125,1950090.044
9270,789022.83,1950096.096
9270,789022.535,1950102.148
9270,789022.24,1950108.2
9270,789021.967,1950114.252
9270,789021.694,1950120.304
9270,789021.421,1950126.356
9270,789021.148,1950132.408
9270,789020.875,1950138.46
9270,789020.602,1950144.512
9270,789020.329,1950150.564
9270,789020.056,1950156.616
9270,789019.783,1950162.668
9270,789019.51,1950168.72
9270,789019.31,1950174.779
9270,789019.11,1950180.838
9270,789018.91,1950186.897
9270,789018.71,1950192.956
9270,789018.51,1950199.015
9270,789018.31,1950205.074
9270,789018.11,1950211.133
9270,789017.91,1950217.192
9270,789017.71,1950223.251
9270,789017.51,1950229.31
9270,789017.416,1950235.372
9270,789017.322,1950241.434
9270,789017.228,1950247.496
9270,789017.134,1950253.558
9270,789017.04,1950259.62
9270,789016.946,1950265.682
9270,789016.852,1950271.744
9270,789016.758,1950277.806
9270,789016.664,1950283.868
9270,789016.57,1950289.93
9270,789016.588,1950295.991
9270,789016.606,1950302.052
9270,789016.624,1950308.113
9270,789016.642,1950314.174
9270,789016.66,1950320.235
9270,789016.678,1950326.296
9270,789016.696,1950332.357
9270,789016.714,1950338.418
9270,789016.732,1950344.479
9270,789016.75,1950350.54
9270,789016.876,1950356.595
9270,789017.002,1950362.65
9270,789017.128,1950368.705
9270,789017.254,1950374.76
9270,789017.38,1950380.815
9270,789017.506,1950386.87
9270,789017.632,1950392.925
9270,789017.758,1950398.98
9270,789017.884,1950405.035
9270,789018.01,1950411.09
9270,789018.202,1950417.133
9270,789018.394,1950423.176
9270,789018.586,1950429.219
9270,789018.778,1950435.262
9270,789018.97,1950441.305
9270,789019.162,1950447.348
9270,789019.354,1950453.391
9270,789019.546,1950459.434
9270,789019.738,1950465.477
9270,789019.93,1950471.52
9270,789020.164,1950477.546
9270,789020.398,1950483.572
9270,789020.632,1950489.598
9270,789020.866,1950495.624
9270,789021.1,1950501.65
9270,789021.334,1950507.676
9270,789021.568,1950513.702
9270,789021.802,1950519.728
9270,789022.036,1950525.754
9270,789022.27,1950531.78
9270,789022.517,1950537.791
9270,789022.764,1950543.802
9270,789023.011,1950549.813
9270,789023.258,1950555.824
9270,789023.505,1950561.835
9270,789023.752,1950567.846
9270,789023.999,1950573.857
9270,789024.246,1950579.868
9270,789024.493,1950585.879
9270,789024.74,1950591.89
9270,789024.969,1950597.891
9270,789025.198,1950603.892
9270,789025.427,1950609.893
9270,789025.656,1950615.894
9270,789025.885,1950621.895
9270,789026.114,1950627.896
9270,789026.343,1950633.897
9270,789026.572,1950639.898
9270,789026.801,1950645.899
9270,789027.03,1950651.9
9270,789027.225,1950657.894
9270,789027.42,1950663.888
9270,789027.615,1950669.882
9270,789027.81,1950675.876
9270,789028.005,1950681.87
9270,789028.2,1950687.864
9270,789028.395,1950693.858
9270,789028.59,1950699.852
9270,789028.785,1950705.846
9270,789028.98,1950711.84
9270,789029.123,1950717.834
9270,789029.266,1950723.828
9270,789029.409,1950729.822
9270,789029.552,1950735.816
9270,789029.695,1950741.81
9270,789029.838,1950747.804
9270,789029.981,1950753.798
9270,789030.124,1950759.792
9270,789030.267,1950765.786
9270,789030.41,1950771.78
9270,789030.495,1950777.782
9270,789030.58,1950783.784
9270,789030.665,1950789.786
9270,789030.75,1950795.788
9270,789030.835,1950801.79
9270,789030.92,1950807.792
9270,789031.005,1950813.794
9270,789031.09,1950819.796
9270,789031.175,1950825.798
9270,789031.26,1950831.8
9270,789031.297,1950837.822
9270,789031.334,1950843.844
9270,789031.371,1950849.866
9270,789031.408,1950855.888
9270,789031.445,1950861.91
9270,789031.482,1950867.932
9270,789031.519,1950873.954
9270,789031.556,1950879.976
9270,789031.593,1950885.998
9270,789031.63,1950892.02
9270,789031.624,1950898.073
9270,789031.618,1950904.126
9270,789031.612,1950910.179
9270,789031.606,1950916.232
9270,789031.6,1950922.285
9270,789031.594,1950928.338
9270,789031.588,1950934.391
9270,789031.582,1950940.444
9270,789031.576,1950946.497
9270,789031.57,1950952.55
9270,789031.536,1950958.627
9270,789031.502,1950964.704
9270,789031.468,1950970.781
9270,789031.434,1950976.858
9270,789031.4,1950982.935
9270,789031.366,1950989.012
9270,789031.332,1950995.089
9270,789031.298,1951001.166
9270,789031.264,1951007.243
9270,789031.23,1951013.32
9270,789031.175,1951019.412
9270,789031.12,1951025.504
9270,789031.065,1951031.596
9270,789031.01,1951037.688
9270,789030.955,1951043.78
9270,789030.9,1951049.872
9270,789030.845,1951055.964
9270,789030.79,1951062.056
9270,789030.735,1951068.148
9270,789030.68,1951074.24
9270,789030.608,1951080.34
9270,789030.536,1951086.44
9270,789030.464,1951092.54
9270,789030.392,1951098.64
9270,789030.32,1951104.74
9270,789030.248,1951110.84
9270,789030.176,1951116.94
9270,789030.104,1951123.04
9270,789030.032,1951129.14
9270,789029.96,1951135.24
9270,789029.882,1951141.353
9270,789029.804,1951147.466
9270,789029.726,1951153.579
9270,789029.648,1951159.692
9270,789029.57,1951165.805
9270,789029.492,1951171.918
9270,789029.414,1951178.031
9270,789029.336,1951184.144
9270,789029.258,1951190.257
9270,789029.18,1951196.37
9270,789029.114,1951202.487
9270,789029.048,1951208.604
9270,789028.982,1951214.721
9270,789028.916,1951220.838
9270,789028.85,1951226.955
9270,789028.784,1951233.072
9270,789028.718,1951239.189
9270,789028.652,1951245.306
9270,789028.586,1951251.423
9270,789028.52,1951257.54
9270,789028.483,1951263.658
9270,789028.446,1951269.776
9270,789028.409,1951275.894
9270,789028.372,1951282.012
9270,789028.335,1951288.13
9270,789028.298,1951294.248
9270,789028.261,1951300.366
9270,789028.224,1951306.484
9270,789028.187,1951312.602
9270,789028.15,1951318.72
9270,789028.15,1951324.832
9270,789028.15,1951330.944
9270,789028.15,1951337.056
9270,789028.15,1951343.168
9270,789028.15,1951349.28
9270,789028.15,1951355.392
9270,789028.15,1951361.504
9270,789028.15,1951367.616
9270,789028.15,1951373.728
9270,789028.15,1951379.84
9270,789028.179,1951385.94
9270,789028.208,1951392.04
9270,789028.237,1951398.14
9270,789028.266,1951404.24
9270,789028.295,1951410.34
9270,789028.324,1951416.44
9270,789028.353,1951422.54
9270,789028.382,1951428.64
9270,789028.411,1951434.74
9270,789028.44,1951440.84
9270,789028.48,1951446.924
9270,789028.52,1951453.008
9270,789028.56,1951459.092
9270,789028.6,1951465.176
9270,789028.64,1951471.26
9270,789028.68,1951477.344
9270,789028.72,1951483.428
9270,789028.76,1951489.512
9270,789028.8,1951495.596
9270,789028.84,1951501.68
9270,789028.875,1951507.753
9270,789028.91,1951513.826
9270,789028.945,1951519.899
9270,789028.98,1951525.972
9270,789029.015,1951532.045
9270,789029.05,1951538.118
9270,789029.085,1951544.191
9270,789029.12,1951550.264
9270,789029.155,1951556.337
9270,789029.19,1951562.41
9270,789029.213,1951568.474
9270,789029.236,1951574.538
9270,789029.259,1951580.602
9270,789029.282,1951586.666
9270,789029.305,1951592.73
9270,789029.328,1951598.794
9270,789029.351,1951604.858
9270,789029.374,1951610.922
9270,789029.397,1951616.986
9270,789029.42,1951623.05
9270,789029.428,1951629.106
9270,789029.436,1951635.162
9270,789029.444,1951641.218
9270,789029.452,1951647.274
9270,789029.46,1951653.33
9270,789029.468,1951659.386
9270,789029.476,1951665.442
9270,789029.484,1951671.498
9270,789029.492,1951677.554
9270,789029.5,1951683.61
9270,789029.48,1951689.655
9270,789029.46,1951695.7
9270,789029.44,1951701.745
9270,789029.42,1951707.79
9270,789029.4,1951713.835
9270,789029.38,1951719.88
9270,789029.36,1951725.925
9270,789029.34,1951731.97
9270,789029.32,1951738.015
9270,789029.3,1951744.06
9270,789029.245,1951750.093
9270,789029.19,1951756.126
9270,789029.135,1951762.159
9270,789029.08,1951768.192
9270,789029.025,1951774.225
9270,789028.97,1951780.258
9270,789028.915,1951786.291
9270,789028.86,1951792.324
9270,789028.805,1951798.357
9270,789028.75,1951804.39
9270,789028.663,1951810.414
9270,789028.576,1951816.438
9270,789028.489,1951822.462
9270,789028.402,1951828.486
9270,789028.315,1951834.51
9270,789028.228,1951840.534
9270,789028.141,1951846.558
9270,789028.054,1951852.582
9270,789027.967,1951858.606
9270,789027.88,1951864.63
9270,789027.765,1951870.651
9270,789027.65,1951876.672
9270,789027.535,1951882.693
9270,789027.42,1951888.714
9270,789027.305,1951894.735
9270,789027.19,1951900.756
9270,789027.075,1951906.777
9270,789026.96,1951912.798
9270,789026.845,1951918.819
9270,789026.73,1951924.84
9270,789026.606,1951930.861
9270,789026.482,1951936.882
9270,789026.358,1951942.903
9270,789026.234,1951948.924
9270,789026.11,1951954.945
9270,789025.986,1951960.966
9270,789025.862,1951966.987
9270,789025.738,1951973.008
9270,789025.614,1951979.029
9270,789025.49,1951985.05
9270,789025.368,1951991.071
9270,789025.246,1951997.092
9270,789025.124,1952003.113
9270,789025.002,1952009.134
9270,789024.88,1952015.155
9270,789024.758,1952021.176
9270,789024.636,1952027.197
9270,789024.514,1952033.218
9270,789024.392,1952039.239
9270,789024.27,1952045.26
9270,789024.162,1952051.277
9270,789024.054,1952057.294
9270,789023.946,1952063.311
9270,789023.838,1952069.328
9270,789023.73,1952075.345
9270,789023.622,1952081.362
9270,789023.514,1952087.379
9270,789023.406,1952093.396
9270,789023.298,1952099.413
9270,789023.19,1952105.43
9270,789023.108,1952111.447
9270,789023.026,1952117.464
9270,789022.944,1952123.481
9270,789022.862,1952129.498
9270,789022.78,1952135.515
9270,789022.698,1952141.532
9270,789022.616,1952147.549
9270,789022.534,1952153.566
9270,789022.452,1952159.583
9270,789022.37,1952165.6
9270,789022.322,1952171.62
9270,789022.274,1952177.64
9270,789022.226,1952183.66
9270,789022.178,1952189.68
9270,789022.13,1952195.7
9270,789022.082,1952201.72
9270,789022.034,1952207.74
9270,789021.986,1952213.76
9270,789021.938,1952219.78
9270,789021.89,1952225.8
9270,789021.871,1952231.821
9270,789021.852,1952237.842
9270,789021.833,1952243.863
9270,789021.814,1952249.884
9270,789021.795,1952255.905
