LNUM,X,Y,LSYMB,DIST_LEFT,DIST_RIGHT
1,-71032.4,6.62531e+06,101,743.436,-1e+32
1,-71032.2,6.62526e+06,101,741.682,-1e+32
1,-71032,6.62521e+06,101,739.943,-1e+32
1,-71031.8,6.62516e+06,101,738.19,-1e+32
1,-71031.6,6.62511e+06,101,736.457,-1e+32
1,-71031.4,6.62506e+06,101,734.711,-1e+32
1,-71031.2,6.62501e+06,101,732.964,-1e+32
1,-71031,6.62496e+06,101,731.218,-1e+32
1,-71030.8,6.62491e+06,101,729.479,-1e+32
1,-71030.6,6.62486e+06,101,727.732,-1e+32
1,-71030.4,6.62481e+06,101,725.979,-1e+32
1,-71030.2,6.62476e+06,101,724.239,-1e+32
1,-71030,6.62471e+06,101,722.486,-1e+32
1,-71029.8,6.62466e+06,101,720.754,-1e+32
1,-71029.7,6.62461e+06,101,719,-1e+32
1,-71029.5,6.62456e+06,101,717.261,-1e+32
1,-71029.3,6.62451e+06,101,715.507,-1e+32
1,-71029.1,6.62446e+06,101,713.775,-1e+32
1,-71028.9,6.62441e+06,101,712.022,-1e+32
1,-71028.7,6.62436e+06,101,710.282,-1e+32
1,-71028.5,6.62431e+06,101,708.536,-1e+32
1,-71028.3,6.62426e+06,101,706.79,-1e+32
1,-71028.1,6.62421e+06,101,705.043,-1e+32
1,-71027.9,6.62416e+06,101,703.297,-1e+32
1,-71027.7,6.62411e+06,101,701.551,-1e+32
1,-71027.5,6.62406e+06,101,699.797,-1e+32
1,-71027.3,6.62401e+06,101,698.065,-1e+32
1,-71027.2,6.62396e+06,101,696.311,-1e+32
1,-71027,6.62391e+06,101,694.572,-1e+32
1,-71026.8,6.62386e+06,101,692.819,-1e+32
1,-71026.6,6.62381e+06,101,691.086,-1e+32
1,-71026.4,6.62376e+06,101,689.333,-1e+32
1,-71026.2,6.62371e+06,101,687.594,-1e+32
1,-71026,6.62366e+06,101,685.84,-1e+32
1,-71025.8,6.62361e+06,101,684.108,-1e+32
1,-71025.6,6.62356e+06,101,682.362,-1e+32
1,-71025.4,6.62351e+06,101,680.615,-1e+32
1,-71025.2,6.62346e+06,101,678.869,-1e+32
1,-71025,6.62341e+06,101,677.123,-1e+32
1,-71024.8,6.62336e+06,101,675.383,-1e+32
1,-71024.6,6.62331e+06,101,673.63,-1e+32
1,-71024.4,6.62326e+06,101,671.891,-1e+32
1,-71024.3,6.62321e+06,101,670.137,-1e+32
1,-71024.1,6.62316e+06,101,668.405,-1e+32
1,-71023.9,6.62311e+06,101,666.652,-1e+32
1,-71023.7,6.62306e+06,101,664.912,-1e+32
1,-71023.5,6.62301e+06,101,663.159,-1e+32
1,-71023.3,6.62296e+06,101,661.427,-1e+32
1,-71023.1,6.62291e+06,101,659.673,-1e+32
1,-71022.9,6.62286e+06,101,657.934,-1e+32
1,-71022.7,6.62281e+06,101,656.188,-1e+32
1,-71022.5,6.62276e+06,101,654.441,-1e+32
1,-71022.3,6.62271e+06,101,652.702,-1e+32
1,-71022.1,6.62266e+06,101,650.956,-1e+32
1,-71021.9,6.62261e+06,101,649.21,-1e+32
1,-71021.7,6.62256e+06,101,647.456,-1e+32
1,-71021.5,6.62251e+06,101,645.724,-1e+32
1,-71021.4,6.62246e+06,101,643.971,-1e+32
1,-71021.2,6.62241e+06,101,642.231,-1e+32
1,-71021,6.62236e+06,101,640.478,-1e+32
1,-71020.8,6.62231e+06,101,638.746,-1e+32
1,-71020.6,6.62226e+06,101,636.993,-1e+32
1,-71020.4,6.62221e+06,101,635.253,-1e+32
1,-71020.2,6.62216e+06,101,633.507,-1e+32
1,-71020,6.62211e+06,101,631.761,-1e+32
1,-71019.8,6.62206e+06,101,630.022,-1e+32
1,-71019.6,6.62201e+06,101,628.275,-1e+32
1,-71019.4,6.62196e+06,101,626.529,-1e+32
1,-71019.2,6.62191e+06,101,624.783,-1e+32
1,-71019,6.62186e+06,101,623.044,-1e+32
1,-71018.8,6.62181e+06,101,621.29,-1e+32
1,-71018.6,6.62176e+06,101,619.551,-1e+32
1,-71018.5,6.62171e+06,101,617.798,-1e+32
1,-71018.3,6.62166e+06,101,616.066,-1e+32
1,-71018.1,6.62161e+06,101,614.312,-1e+32
1,-71017.9,6.62156e+06,101,612.573,-1e+32
1,-71017.7,6.62151e+06,101,610.82,-1e+32
1,-71017.5,6.62146e+06,101,609.081,-1e+32
1,-71017.3,6.62141e+06,101,607.342,-1e+32
1,-71017.1,6.62136e+06,101,605.595,-1e+32
1,-71016.9,6.62131e+06,101,603.849,-1e+32
1,-71016.7,6.62126e+06,101,602.103,-1e+32
1,-71016.5,6.62121e+06,101,600.364,-1e+32
1,-71016.3,6.62116e+06,101,598.617,-1e+32
1,-71016.1,6.62111e+06,101,596.871,-1e+32
1,-71015.9,6.62106e+06,101,595.118,-1e+32
1,-71015.7,6.62101e+06,101,593.386,-1e+32
1,-71015.6,6.62096e+06,101,591.633,-1e+32
1,-71015.4,6.62091e+06,101,589.893,-1e+32
1,-71015.2,6.62086e+06,101,588.14,-1e+32
1,-71015,6.62081e+06,101,586.408,-1e+32
1,-71014.8,6.62076e+06,101,584.655,-1e+32
1,-71014.6,6.62071e+06,101,582.916,-1e+32
1,-71014.4,6.62066e+06,101,581.17,-1e+32
1,-71014.2,6.62061e+06,101,579.423,-1e+32
1,-71014,6.62056e+06,101,577.684,-1e+32
1,-71013.8,6.62051e+06,101,575.938,-1e+32
1,-71013.6,6.62046e+06,101,574.192,-1e+32
1,-71013.4,6.62041e+06,101,572.439,-1e+32
1,-71013.2,6.62036e+06,101,570.707,-1e+32
1,-71013,6.62031e+06,101,568.954,-1e+32
1,-71012.8,6.62026e+06,101,567.214,-1e+32
1,-71012.7,6.62021e+06,101,565.461,-1e+32
1,-71012.5,6.62016e+06,101,563.729,-1e+32
1,-71012.3,6.62011e+06,101,561.976,-1e+32
1,-71012.1,6.62006e+06,101,560.237,-1e+32
1,-71011.9,6.62001e+06,101,558.484,-1e+32
1,-71011.7,6.61996e+06,101,556.745,-1e+32
1,-71011.5,6.61991e+06,101,555.006,-1e+32
1,-71011.3,6.61986e+06,101,553.259,-1e+32
1,-71011.1,6.61981e+06,101,551.513,-1e+32
1,-71010.9,6.61976e+06,101,549.767,-1e+32
1,-71010.7,6.61971e+06,101,548.028,-1e+32
1,-71010.5,6.61966e+06,101,546.275,-1e+32
1,-71010.3,6.61961e+06,101,544.536,-1e+32
1,-71010.1,6.61956e+06,101,542.783,-1e+32
1,-71009.9,6.61951e+06,101,541.051,-1e+32
1,-71009.8,6.61946e+06,101,539.298,-1e+32
1,-71009.6,6.61941e+06,101,537.559,-1e+32
1,-71009.4,6.61936e+06,101,535.806,-1e+32
1,-71009.2,6.61931e+06,101,534.067,-1e+32
1,-71009,6.61926e+06,101,532.321,-1e+32
1,-71008.8,6.61921e+06,101,530.582,-1e+32
1,-71008.6,6.61916e+06,101,528.836,-1e+32
1,-71008.4,6.61911e+06,101,527.089,-1e+32
1,-71008.2,6.61906e+06,101,525.351,-1e+32
1,-71008,6.61901e+06,101,523.604,-1e+32
1,-71007.8,6.61896e+06,101,521.858,-1e+32
1,-71007.6,6.61891e+06,101,520.105,-1e+32
1,-71007.4,6.61886e+06,101,518.374,-1e+32
1,-71007.2,6.61881e+06,101,516.62,-1e+32
1,-71007,6.61876e+06,101,514.881,-1e+32
1,-71006.9,6.61871e+06,101,513.128,-1e+32
1,-71006.7,6.61866e+06,101,511.389,-1e+32
1,-71006.5,6.61861e+06,101,509.643,-1e+32
1,-71006.3,6.61856e+06,101,507.905,-1e+32
1,-71006.1,6.61851e+06,101,506.151,-1e+32
1,-71005.9,6.61846e+06,101,504.413,-1e+32
1,-71005.7,6.61841e+06,101,502.674,-1e+32
1,-71005.5,6.61836e+06,101,500.928,-1e+32
1,-71005.3,6.61831e+06,101,499.182,-1e+32
1,-71005.1,6.61826e+06,101,497.436,-1e+32
1,-71004.9,6.61821e+06,101,495.697,-1e+32
1,-71004.7,6.61816e+06,101,493.937,-1e+32
1,-71004.5,6.61811e+06,101,492.198,-1e+32
1,-71004.3,6.61806e+06,101,490.445,-1e+32
1,-71004.1,6.61801e+06,101,488.706,-1e+32
1,-71004,6.61796e+06,101,486.96,-1e+32
1,-71003.8,6.61791e+06,101,485.222,-1e+32
1,-71003.6,6.61786e+06,101,483.469,-1e+32
1,-71003.4,6.61781e+06,101,481.73,-1e+32
1,-71003.2,6.61776e+06,101,479.984,-1e+32
1,-71003,6.61771e+06,101,478.245,-1e+32
1,-71002.8,6.61766e+06,101,476.499,-1e+32
1,-71002.6,6.61761e+06,101,474.753,-1e+32
1,-71002.4,6.61756e+06,101,473.015,-1e+32
1,-71002.2,6.61751e+06,101,471.269,-1e+32
1,-71002,6.61746e+06,101,469.523,-1e+32
1,-71001.8,6.61741e+06,101,467.77,-1e+32
1,-71001.6,6.61736e+06,101,466.031,-1e+32
1,-71001.4,6.61731e+06,101,464.285,-1e+32
1,-71001.2,6.61726e+06,101,462.547,-1e+32
1,-71001.1,6.61721e+06,101,460.794,-1e+32
1,-71000.9,6.61716e+06,101,459.055,-1e+32
1,-71000.7,6.61711e+06,101,457.309,-1e+32
1,-71000.5,6.61706e+06,101,455.57,-1e+32
1,-71000.3,6.61701e+06,101,453.825,-1e+32
1,-71000.1,6.61696e+06,101,452.079,-1e+32
1,-70999.9,6.61691e+06,101,450.34,-1e+32
1,-70999.7,6.61686e+06,101,448.594,-1e+32
1,-70999.5,6.61681e+06,101,446.849,-1e+32
1,-70999.3,6.61676e+06,101,445.103,-1e+32
1,-70999.1,6.61671e+06,101,443.357,-1e+32
3,-71225.4,6.61112e+06,102,-1e+32,248.11
3,-71227.3,6.61117e+06,102,-1e+32,249.853
3,-71229.2,6.61122e+06,102,-1e+32,251.59
3,-71231.2,6.61127e+06,102,-1e+32,253.34
3,-71233.1,6.61132e+06,102,-1e+32,255.07
3,-71235.1,6.61137e+06,102,-1e+32,256.82
3,-71237,6.61142e+06,102,-1e+32,258.557
3,-71238.9,6.61147e+06,102,-1e+32,260.308
3,-71240.9,6.61152e+06,102,-1e+32,262.044
3,-71242.8,6.61157e+06,102,-1e+32,263.788
3,-71244.8,6.61162e+06,102,-1e+32,265.531
3,-71246.7,6.61167e+06,102,-1e+32,267.275
3,-71248.6,6.61172e+06,102,-1e+32,269.019
3,-71250.6,6.61177e+06,102,-1e+32,270.756
3,-71252.5,6.61182e+06,102,-1e+32,272.5
3,-71254.4,6.61187e+06,102,-1e+32,274.237
3,-71256.4,6.61192e+06,102,-1e+32,275.988
3,-71258.3,6.61197e+06,102,-1e+32,277.717
3,-71260.3,6.61202e+06,102,-1e+32,279.469
3,-71262.2,6.61207e+06,102,-1e+32,281.206
3,-71264.1,6.61212e+06,102,-1e+32,282.964
3,-71266.1,6.61217e+06,102,-1e+32,284.701
3,-71268,6.61222e+06,102,-1e+32,286.445
3,-71270,6.61227e+06,102,-1e+32,288.182
3,-71271.9,6.61232e+06,102,-1e+32,289.933
3,-71273.8,6.61237e+06,102,-1e+32,291.678
3,-71275.8,6.61242e+06,102,-1e+32,293.415
3,-71277.7,6.61247e+06,102,-1e+32,295.159
3,-71279.6,6.61252e+06,102,-1e+32,296.904
3,-71281.6,6.61257e+06,102,-1e+32,298.648
3,-71283.5,6.61262e+06,102,-1e+32,300.378
3,-71285.5,6.61267e+06,102,-1e+32,302.13
3,-71287.4,6.61272e+06,102,-1e+32,303.867
3,-71289.3,6.61277e+06,102,-1e+32,305.619
3,-71291.3,6.61282e+06,102,-1e+32,307.356
3,-71293.2,6.61287e+06,102,-1e+32,309.101
3,-71295.1,6.61292e+06,102,-1e+32,310.838
3,-71297.1,6.61297e+06,102,-1e+32,312.59
3,-71299,6.61302e+06,102,-1e+32,314.328
3,-71301,6.61307e+06,102,-1e+32,316.072
3,-71302.9,6.61312e+06,102,-1e+32,317.817
3,-71304.8,6.61317e+06,102,-1e+32,319.561
3,-71306.8,6.61322e+06,102,-1e+32,321.306
3,-71308.7,6.61327e+06,102,-1e+32,323.044
3,-71310.7,6.61332e+06,102,675.447,324.788
3,-71312.6,6.61337e+06,102,673.693,326.526
3,-71314.5,6.61342e+06,102,671.953,328.278
3,-71316.5,6.61347e+06,102,670.199,330.016
3,-71318.4,6.61352e+06,102,668.467,331.761
3,-71320.3,6.61357e+06,102,666.713,333.499
3,-71322.3,6.61362e+06,102,664.973,335.251
3,-71324.2,6.61367e+06,102,663.219,336.988
3,-71326.2,6.61372e+06,102,661.486,338.733
3,-71328.1,6.61377e+06,102,659.733,340.471
3,-71330,6.61382e+06,102,657.993,342.223
3,-71332,6.61387e+06,102,656.246,343.968
3,-71333.9,6.61392e+06,102,654.506,345.706
3,-71335.8,6.61397e+06,102,652.759,347.451
3,-71337.8,6.61402e+06,102,651.013,349.196
3,-71339.7,6.61407e+06,102,649.266,350.941
3,-71341.7,6.61412e+06,102,647.512,352.679
3,-71343.6,6.61417e+06,102,645.779,354.424
3,-71345.5,6.61422e+06,102,644.025,356.162
3,-71347.5,6.61427e+06,102,642.286,357.915
3,-71349.4,6.61432e+06,102,640.532,359.653
3,-71351.3,6.61437e+06,102,638.799,361.398
3,-71353.3,6.61442e+06,102,637.045,363.136
3,-71355.2,6.61447e+06,102,635.305,364.888
3,-71357.2,6.61452e+06,102,633.552,366.626
3,-71359.1,6.61457e+06,102,631.819,368.372
3,-71361,6.61462e+06,102,630.072,370.117
3,-71363,6.61467e+06,102,628.325,371.862
3,-71364.9,6.61472e+06,102,626.578,373.607
3,-71366.9,6.61477e+06,102,624.832,375.353
3,-71368.8,6.61482e+06,102,623.092,377.091
3,-71370.7,6.61487e+06,102,621.338,378.829
3,-71372.7,6.61492e+06,102,619.598,380.581
3,-71374.6,6.61497e+06,102,617.844,382.32
3,-71376.5,6.61502e+06,102,616.112,384.065
3,-71378.5,6.61507e+06,102,614.358,385.803
3,-71380.4,6.61512e+06,102,612.618,387.556
3,-71382.4,6.61517e+06,102,610.864,389.294
3,-71384.3,6.61522e+06,102,609.131,391.039
3,-71386.2,6.61527e+06,102,607.378,392.785
3,-71388.2,6.61532e+06,102,605.638,394.53
3,-71390.1,6.61537e+06,102,603.891,396.276
3,-71392.1,6.61542e+06,102,602.144,398.021
3,-71394,6.61547e+06,102,600.404,399.76
3,-71395.9,6.61552e+06,102,598.658,401.505
3,-71397.9,6.61557e+06,102,596.911,403.251
3,-71399.8,6.61562e+06,102,595.157,404.989
3,-71401.7,6.61567e+06,102,593.424,406.734
3,-71403.7,6.61572e+06,102,591.67,408.473
3,-71405.6,6.61577e+06,102,589.931,410.226
3,-71407.6,6.61582e+06,102,588.177,411.964
3,-71409.5,6.61587e+06,102,586.444,413.71
3,-71411.4,6.61592e+06,102,584.69,415.448
3,-71413.4,6.61597e+06,102,582.951,417.201
3,-71415.3,6.61602e+06,102,581.197,418.946
3,-71417.2,6.61607e+06,102,579.464,420.685
3,-71419.2,6.61612e+06,102,577.717,422.43
3,-71421.1,6.61617e+06,102,575.97,424.176
3,-71423.1,6.61622e+06,102,574.224,425.922
3,-71425,6.61627e+06,102,572.47,427.667
3,-71426.9,6.61632e+06,102,570.737,429.406
3,-71428.9,6.61637e+06,102,568.983,431.144
3,-71430.8,6.61642e+06,102,567.243,432.897
3,-71432.8,6.61647e+06,102,565.49,434.636
3,-71434.7,6.61652e+06,102,563.757,436.381
3,-71436.6,6.61657e+06,102,562.003,438.12
3,-71438.6,6.61662e+06,102,560.263,439.873
3,-71440.5,6.61667e+06,102,558.509,441.612
3,-71442.4,6.61672e+06,102,556.777,443.357
3,-71444.4,6.61677e+06,102,555.03,445.103
3,-71446.3,6.61682e+06,102,553.283,446.849
3,-71448.3,6.61687e+06,102,551.536,448.594
3,-71450.2,6.61692e+06,102,549.79,450.34
3,-71452.1,6.61697e+06,102,548.05,452.079
3,-71454.1,6.61702e+06,102,546.296,453.825
3,-71456,6.61707e+06,102,544.556,455.57
3,-71457.9,6.61712e+06,102,542.802,457.309
3,-71459.9,6.61717e+06,102,541.069,459.055
3,-71461.8,6.61722e+06,102,539.316,460.794
3,-71463.8,6.61727e+06,102,537.576,462.547
3,-71465.7,6.61732e+06,102,535.822,464.285
3,-71467.6,6.61737e+06,102,534.089,466.031
3,-71469.6,6.61742e+06,102,532.335,467.77
3,-71471.5,6.61747e+06,102,530.596,469.523
3,-71473.4,6.61752e+06,102,528.849,471.269
3,-71475.4,6.61757e+06,102,527.102,473.015
3,-71477.3,6.61762e+06,102,525.362,474.753
3,-71479.3,6.61767e+06,102,523.616,476.499
3,-71481.2,6.61772e+06,102,521.869,478.245
3,-71483.1,6.61777e+06,102,520.115,479.984
3,-71485.1,6.61782e+06,102,518.382,481.73
3,-71487,6.61787e+06,102,516.628,483.469
3,-71489,6.61792e+06,102,514.889,485.222
3,-71490.9,6.61797e+06,102,513.135,486.96
3,-71492.8,6.61802e+06,102,511.402,488.706
3,-71494.8,6.61807e+06,102,509.648,490.445
3,-71496.7,6.61812e+06,102,507.908,492.198
3,-71498.6,6.61817e+06,102,506.155,493.937
3,-71500.6,6.61822e+06,102,504.408,495.697
3,-71502.5,6.61827e+06,102,502.668,497.436
3,-71504.5,6.61832e+06,102,500.921,499.182
3,-71506.4,6.61837e+06,102,499.174,500.928
3,-71508.3,6.61842e+06,102,497.428,502.674
3,-71510.3,6.61847e+06,102,495.688,504.413
3,-71512.2,6.61852e+06,102,493.934,506.151
3,-71514.2,6.61857e+06,102,492.194,507.905
3,-71516.1,6.61862e+06,102,490.44,509.643
3,-71518,6.61867e+06,102,488.708,511.389
3,-71520,6.61872e+06,102,486.954,513.128
3,-71521.9,6.61877e+06,102,485.214,514.881
3,-71523.8,6.61882e+06,102,483.46,516.62
3,-71525.8,6.61887e+06,102,481.72,518.374
3,-71527.7,6.61892e+06,102,479.974,520.105
3,-71529.7,6.61897e+06,102,478.234,521.858
3,-71531.6,6.61902e+06,102,476.487,523.604
3,-71533.5,6.61907e+06,102,474.74,525.351
3,-71535.5,6.61912e+06,102,473,527.089
3,-71537.4,6.61916e+06,102,471.254,528.836
3,-71539.3,6.61921e+06,102,469.507,530.582
3,-71541.3,6.61926e+06,102,467.753,532.321
3,-71543.2,6.61931e+06,102,466.02,534.067
3,-71545.2,6.61936e+06,102,464.266,535.806
3,-71547.1,6.61941e+06,102,462.527,537.559
3,-71549,6.61946e+06,102,460.773,539.298
3,-71551,6.61951e+06,102,459.033,541.051
3,-71552.9,6.61956e+06,102,457.286,542.783
3,-71554.9,6.61961e+06,102,455.547,544.536
3,-71556.8,6.61966e+06,102,453.793,546.275
3,-71558.7,6.61971e+06,102,452.053,548.028
3,-71560.7,6.61976e+06,102,450.313,549.767
3,-71562.6,6.61981e+06,102,448.566,551.513
3,-71564.5,6.61986e+06,102,446.82,553.259
3,-71566.5,6.61991e+06,102,445.073,555.006
3,-71568.4,6.61996e+06,102,443.333,556.745
3,-71570.4,6.62001e+06,102,441.579,558.484
3,-71572.3,6.62006e+06,102,439.839,560.237
3,-71574.2,6.62011e+06,102,438.086,561.976
3,-71576.2,6.62016e+06,102,436.346,563.729
3,-71578.1,6.62021e+06,102,434.599,565.461
3,-71580,6.62026e+06,102,432.859,567.214
3,-71582,6.62031e+06,102,431.105,568.954
3,-71583.9,6.62036e+06,102,429.366,570.707
3,-71585.9,6.62041e+06,102,427.619,572.439
3,-71587.8,6.62046e+06,102,425.879,574.192
3,-71589.7,6.62051e+06,102,424.132,575.938
3,-71591.7,6.62056e+06,102,422.386,577.684
3,-71593.6,6.62061e+06,102,420.646,579.423
3,-71595.5,6.62066e+06,102,418.899,581.17
3,-71597.5,6.62071e+06,102,417.152,582.916
3,-71599.4,6.62076e+06,102,415.398,584.655
3,-71601.4,6.62081e+06,102,413.659,586.408
3,-71603.3,6.62086e+06,102,411.912,588.14
3,-71605.2,6.62091e+06,102,410.172,589.893
3,-71607.2,6.62096e+06,102,408.418,591.633
3,-71609.1,6.62101e+06,102,406.678,593.386
3,-71611.1,6.62106e+06,102,404.932,595.118
3,-71613,6.62111e+06,102,403.192,596.871
3,-71614.9,6.62116e+06,102,401.438,598.617
3,-71616.9,6.62121e+06,102,399.698,600.364
3,-71618.8,6.62126e+06,102,397.958,602.103
3,-71620.7,6.62131e+06,102,396.212,603.849
3,-71622.7,6.62136e+06,102,394.465,605.595
3,-71624.6,6.62141e+06,102,392.718,607.342
3,-71626.6,6.62146e+06,102,390.978,609.081
3,-71628.5,6.62151e+06,102,389.225,610.82
3,-71630.4,6.62156e+06,102,387.485,612.573
3,-71632.4,6.62161e+06,102,385.731,614.312
3,-71634.3,6.62166e+06,102,383.991,616.066
3,-71636.2,6.62171e+06,102,382.244,617.798
3,-71638.2,6.62176e+06,102,380.505,619.551
3,-71640.1,6.62181e+06,102,378.751,621.29
3,-71642.1,6.62186e+06,102,377.011,623.044
3,-71644,6.62191e+06,102,375.271,624.783
3,-71645.9,6.62196e+06,102,373.525,626.529
3,-71647.9,6.62201e+06,102,371.778,628.275
3,-71649.8,6.62206e+06,102,370.031,630.022
3,-71651.8,6.62211e+06,102,368.291,631.761
3,-71653.7,6.62216e+06,102,366.537,633.507
3,-71655.6,6.62221e+06,102,364.798,635.253
3,-71657.6,6.62226e+06,102,363.044,636.993
3,-71659.5,6.62231e+06,102,361.304,638.746
3,-71661.4,6.62236e+06,102,359.557,640.478
3,-71663.4,6.62241e+06,102,357.817,642.231
3,-71665.3,6.62246e+06,102,356.064,643.971
3,-71667.3,6.62251e+06,102,354.324,645.724
3,-71669.2,6.62256e+06,102,352.577,647.456
3,-71671.1,6.62261e+06,102,350.837,649.21
3,-71673.1,6.62266e+06,102,349.091,650.956
3,-71675,6.62271e+06,102,347.344,652.702
3,-71676.9,6.62276e+06,102,345.604,654.441
3,-71678.9,6.62281e+06,102,343.857,656.188
3,-71680.8,6.62286e+06,102,342.11,657.934
3,-71682.8,6.62291e+06,102,340.357,659.673
3,-71684.7,6.62296e+06,102,338.617,661.427
3,-71686.6,6.62301e+06,102,336.87,663.159
3,-71688.6,6.62306e+06,102,335.13,664.912
3,-71690.5,6.62311e+06,102,333.376,666.652
3,-71692.5,6.62316e+06,102,331.637,668.405
3,-71694.4,6.62321e+06,102,329.89,670.137
3,-71696.3,6.62326e+06,102,328.15,671.891
3,-71698.3,6.62331e+06,102,326.396,673.63
3,-71700.2,6.62336e+06,102,324.657,675.383
3,-71702.1,6.62341e+06,102,322.917,677.123
3,-71704.1,6.62346e+06,102,321.17,678.869
3,-71706,6.62351e+06,102,319.423,680.615
3,-71708,6.62356e+06,102,317.677,682.362
3,-71709.9,6.62361e+06,102,315.93,684.108
3,-71711.8,6.62366e+06,102,314.183,685.84
3,-71713.8,6.62371e+06,102,312.443,687.594
3,-71715.7,6.62376e+06,102,310.689,689.333
3,-71717.6,6.62381e+06,102,308.95,691.086
3,-71719.6,6.62386e+06,102,307.203,692.819
3,-71721.5,6.62391e+06,102,305.463,694.572
3,-71723.5,6.62396e+06,102,303.709,696.311
3,-71725.4,6.62401e+06,102,301.97,698.065
3,-71727.3,6.62406e+06,102,300.223,699.797
3,-71729.3,6.62411e+06,102,298.483,701.551
3,-71731.2,6.62416e+06,102,296.736,703.297
3,-71733.2,6.62421e+06,102,294.99,705.043
3,-71735.1,6.62426e+06,102,293.243,706.79
3,-71737,6.62431e+06,102,291.496,708.536
3,-71739,6.62436e+06,102,289.749,710.282
3,-71740.9,6.62441e+06,102,287.995,712.022
3,-71742.9,6.62446e+06,102,286.255,713.775
3,-71744.8,6.62451e+06,102,284.509,715.507
3,-71746.7,6.62456e+06,102,282.769,717.261
3,-71748.7,6.62461e+06,102,281.015,719
3,-71750.6,6.62466e+06,102,279.275,720.754
3,-71752.5,6.62471e+06,102,277.529,722.486
3,-71754.5,6.62476e+06,102,275.789,724.239
3,-71756.4,6.62481e+06,102,274.035,725.979
3,-71758.4,6.62486e+06,102,272.295,727.732
3,-71760.3,6.62491e+06,102,270.549,729.479
3,-71762.2,6.62496e+06,102,268.809,731.218
3,-71764.2,6.62501e+06,102,267.062,732.964
3,-71766.1,6.62506e+06,102,265.315,734.711
3,-71768,6.62511e+06,102,263.568,736.457
3,-71770,6.62516e+06,102,261.822,738.19
3,-71771.9,6.62521e+06,102,260.082,739.943
3,-71773.9,6.62526e+06,102,258.328,741.682
3,-71775.8,6.62531e+06,102,256.588,743.436
3,-71777.7,6.62536e+06,102,254.842,-1e+32
3,-71779.7,6.62541e+06,102,253.102,-1e+32
3,-71781.6,6.62546e+06,102,251.348,-1e+32
3,-71783.5,6.62551e+06,102,249.608,-1e+32
3,-71785.5,6.62556e+06,102,247.855,-1e+32
4,-72034.7,6.62591e+06,103,500.009,-1e+32
4,-72034.5,6.62586e+06,103,499.995,-1e+32
4,-72034.3,6.62581e+06,103,499.995,-1e+32
4,-72034.1,6.62576e+06,103,499.995,-1e+32
4,-72033.9,6.62571e+06,103,499.995,-1e+32
4,-72033.7,6.62566e+06,103,499.995,-1e+32
4,-72033.5,6.62561e+06,103,499.995,-1e+32
4,-72033.3,6.62556e+06,103,500.009,247.855
4,-72033.1,6.62551e+06,103,499.995,249.608
4,-72032.9,6.62546e+06,103,500.009,251.348
4,-72032.7,6.62541e+06,103,499.995,253.102
4,-72032.5,6.62536e+06,103,500.009,254.842
4,-72032.4,6.62531e+06,103,499.995,256.588
4,-72032.2,6.62526e+06,103,500.009,258.328
4,-72032,6.62521e+06,103,499.995,260.082
4,-72031.8,6.62516e+06,103,500.009,261.822
4,-72031.6,6.62511e+06,103,499.995,263.568
4,-72031.4,6.62506e+06,103,499.995,265.315
4,-72031.2,6.62501e+06,103,499.995,267.062
4,-72031,6.62496e+06,103,499.995,268.809
4,-72030.8,6.62491e+06,103,499.995,270.549
4,-72030.6,6.62486e+06,103,499.995,272.295
4,-72030.4,6.62481e+06,103,500.009,274.035
4,-72030.2,6.62476e+06,103,499.995,275.789
4,-72030,6.62471e+06,103,500.009,277.529
4,-72029.8,6.62466e+06,103,499.995,279.275
4,-72029.6,6.62461e+06,103,500.009,281.015
4,-72029.5,6.62456e+06,103,499.995,282.769
4,-72029.3,6.62451e+06,103,500.009,284.509
4,-72029.1,6.62446e+06,103,499.995,286.255
4,-72028.9,6.62441e+06,103,500.009,287.995
4,-72028.7,6.62436e+06,103,499.995,289.749
4,-72028.5,6.62431e+06,103,499.995,291.496
4,-72028.3,6.62426e+06,103,499.995,293.243
4,-72028.1,6.62421e+06,103,499.995,294.99
4,-72027.9,6.62416e+06,103,499.995,296.736
4,-72027.7,6.62411e+06,103,499.995,298.483
4,-72027.5,6.62406e+06,103,500.009,300.223
4,-72027.3,6.62401e+06,103,499.995,301.97
4,-72027.1,6.62396e+06,103,500.009,303.709
4,-72026.9,6.62391e+06,103,499.995,305.463
4,-72026.7,6.62386e+06,103,500.009,307.203
4,-72026.6,6.62381e+06,103,499.995,308.95
4,-72026.4,6.62376e+06,103,500.009,310.689
4,-72026.2,6.62371e+06,103,499.995,312.443
4,-72026,6.62366e+06,103,500.009,314.183
4,-72025.8,6.62361e+06,103,499.995,315.93
4,-72025.6,6.62356e+06,103,499.995,317.677
4,-72025.4,6.62351e+06,103,499.995,319.423
4,-72025.2,6.62346e+06,103,499.995,321.17
4,-72025,6.62341e+06,103,499.995,322.917
4,-72024.8,6.62336e+06,103,499.995,324.657
4,-72024.6,6.62331e+06,103,500.009,326.396
4,-72024.4,6.62326e+06,103,499.995,328.15
4,-72024.2,6.62321e+06,103,500.009,329.89
4,-72024,6.62316e+06,103,499.995,331.637
4,-72023.8,6.62311e+06,103,500.009,333.376
4,-72023.7,6.62306e+06,103,499.995,335.13
4,-72023.5,6.62301e+06,103,500.009,336.87
4,-72023.3,6.62296e+06,103,499.995,338.617
